task_id,robot_id,zone_id,assigned_at,started_at,completed_at,task_type,priority,status,items_count,distance_m,time_taken_min,efficiency_score,reassignment_count,order_id,batch_id,aisle_number,rack_level,weight_total_kg,error_flag
96544106,464853,247949,2025-09-24 01:56:00,2025-09-24 02:12:00,2025-09-24 02:24:00,Sort,3,Completed,453,6.51,12,0.598,0,53447093,9613307,7,1,16.82,0
84240795,408999,210770,2024-02-08 02:15:20,2024-02-08 03:14:20,2024-02-08 10:06:20,Putaway,5,Completed,314,278.36,412,0.874,0,11131938,2209856,34,4,27.9,0
26013882,474583,227013,2023-05-01 10:44:25,2023-05-01 12:29:25,2023-05-01 15:35:25,Pickup,4,Completed,7,26.98,186,0.466,0,87361126,7115557,47,5,11.76,0
65146176,427382,240601,2025-08-18 09:15:35,2025-08-18 09:19:35,2025-08-18 11:18:35,Dropoff,5,Completed,202,14.66,119,0.43,0,14842498,5448755,7,7,25.21,0
73371757,471986,216408,2024-12-19 23:30:24,2024-12-20 00:34:24,2024-12-20 04:56:24,Cycle Count,4,Completed,155,94.96,262,0.715,0,60025524,7631316,30,7,0.5,0
16455468,429174,215159,2023-04-30 04:45:35,2023-04-30 05:48:35,2023-04-30 13:04:35,Dropoff,3,Completed,136,2.35,436,0.986,0,97828250,6905011,42,1,16.27,0
69816852,447801,225896,2025-07-27 04:23:10,2025-07-27 06:15:10,2025-07-27 11:42:10,Cycle Count,3,Completed,207,69.98,327,0.915,0,88451037,6210300,39,6,10.06,0
58732340,449202,216408,2024-03-10 22:56:46,2024-03-11 00:55:46,2024-03-11 03:53:46,Pickup,3,Completed,344,139.31,178,0.973,0,74540384,4635957,24,5,90.88,0
85668140,481169,206536,2025-08-13 09:16:00,2025-08-13 09:44:00,2025-08-13 11:19:00,Sort,4,Failed,357,65.52,95,0.958,0,14237811,2001732,9,3,0.66,0
99514203,493013,244872,2025-09-08 06:01:58,2025-09-08 07:16:58,2025-09-08 11:18:58,Pickup,4,Completed,410,62.96,242,0.812,0,67224486,8875549,16,3,24.11,0
70753141,464853,205969,2023-09-22 08:25:32,2023-09-22 09:33:32,2023-09-22 10:37:32,Pickup,4,Completed,141,40.91,64,0.783,0,25928695,8318033,44,7,1.52,0
83624895,474653,207246,2024-06-19 18:59:15,2024-06-19 19:51:15,2024-06-20 01:40:15,Dropoff,3,Failed,214,23.07,349,0.377,0,39991452,2995836,20,6,30.85,0
75379625,411586,219630,2023-03-25 06:47:46,2023-03-25 07:28:46,2023-03-25 11:58:46,Sort,5,Partial,85,103.77,270,0.931,2,84745311,8724286,17,1,22.09,0
89295090,469113,227751,2025-10-24 15:25:08,2025-10-24 17:22:08,2025-10-24 20:13:08,Dropoff,3,Completed,448,50.77,171,0.808,1,19604350,5172686,28,3,41.08,0
88762250,448885,210830,2024-07-20 12:31:00,2024-07-20 14:06:00,2024-07-20 20:45:00,Putaway,4,Completed,28,166.29,399,0.564,0,96095037,3181550,9,6,3.74,0
94733243,482635,221982,2023-01-10 00:26:49,2023-01-10 00:51:49,2023-01-10 06:06:49,Putaway,2,Completed,442,73.24,315,0.637,0,92701676,2814550,6,4,65.08,0
95586916,403798,232480,2023-11-05 19:13:25,2023-11-05 21:12:25,2023-11-06 05:08:25,Sort,4,Completed,235,163.28,476,0.331,0,19845825,3256279,13,2,56.86,0
86723277,40620,225644,2023-10-15 11:12:21,2023-10-15 13:07:21,2023-10-15 15:35:21,Transfer,4,Completed,48,351.06,148,0.324,0,44292396,7809084,17,6,1.83,0
65623339,417668,203407,2025-08-06 07:23:37,2025-08-06 09:14:37,2025-08-06 16:54:37,Replenish,4,Completed,282,58.75,460,0.902,0,37645836,7752593,41,5,3.05,0
49193671,453225,242832,2024-04-22 08:35:55,2024-04-22 09:21:55,2024-04-22 12:34:55,Pickup,4,In Progress,126,13.84,193,0.75,0,65104602,3207285,11,3,16.62,0
79559531,429174,244872,2025-12-12 21:30:21,2025-12-12 21:38:21,2025-12-13 01:41:21,Dropoff,3,Completed,330,89.09,243,0.451,0,53352780,3573181,18,5,70.97,0
75579517,482635,241320,2026-01-13 11:04:09,2026-01-13 11:19:09,2026-01-13 18:12:09,Putaway,2,Completed,194,22.1,413,0.719,1,64912210,8912894,45,4,21.51,0
48231415,480297,210770,2024-05-26 16:02:01,2024-05-26 17:32:01,2024-05-26 20:21:01,Consolidate,3,Completed,421,2.93,169,0.311,3,82835643,4512601,5,4,27.84,0
59947532,461387,205980,2024-10-31 10:43:24,2024-10-31 11:42:24,2024-10-31 19:21:24,Dropoff,3,Completed,178,209.3,459,0.413,1,13763243,7732516,8,7,55.13,0
85707100,489133,245938,2025-11-29 08:29:38,2025-11-29 10:15:38,2025-11-29 11:20:38,Pickup,3,Completed,261,26.77,65,0.998,0,12593402,6052557,9,1,1.62,0
56688822,417035,205980,2025-03-15 06:45:44,2025-03-15 07:20:44,2025-03-15 13:13:44,Pickup,4,Partial,94,86.95,353,0.417,0,85852377,5640931,31,5,19.79,0
82138797,432796,246274,2023-07-08 15:29:47,2023-07-08 16:14:47,2023-07-08 21:31:47,Cycle Count,3,Completed,244,2.54,317,0.48,0,32774992,1147320,15,1,23.0,0
28949219,429174,237363,2023-10-17 23:12:35,2023-10-18 00:07:35,2023-10-18 00:22:35,Sort,3,Completed,209,19.65,15,0.482,0,89577489,1992615,33,2,47.33,0
56831777,405424,242742,2024-09-30 11:11:45,2024-09-30 11:35:45,2024-09-30 11:50:45,Dropoff,2,Completed,162,195.12,15,0.454,0,49657445,6185118,21,5,6.37,1
80550675,474583,206925,2025-01-23 21:46:08,2025-01-23 23:16:08,2025-01-24 05:54:08,Dropoff,4,Completed,398,99.47,398,0.529,0,40630873,8827819,37,3,15.16,0
44649013,443665,249797,2025-11-06 10:49:38,2025-11-06 10:50:38,2025-11-06 13:14:38,Consolidate,2,Completed,227,15.39,144,0.522,1,66175131,9528609,23,2,3.56,0
89405721,420863,225896,2023-05-08 01:53:08,2023-05-08 02:44:08,2023-05-08 06:08:08,Pickup,3,Completed,48,56.58,204,0.94,0,85608541,6190277,27,4,21.42,0
15989276,461837,217505,2024-06-24 23:51:09,2024-06-25 00:36:09,2024-06-25 06:34:09,Sort,3,Completed,384,56.22,358,0.68,0,82030510,1767096,23,4,13.71,0
81390227,489596,211550,2025-02-26 15:16:02,2025-02-26 16:58:02,2025-02-26 18:47:02,Sort,3,Failed,72,92.3,109,0.94,0,40809094,1983392,10,4,19.93,0
47377582,411586,235212,2025-02-23 07:09:42,2025-02-23 08:55:42,2025-02-23 15:35:42,Pickup,3,Completed,281,1.53,400,0.96,1,17625848,7101331,10,7,13.76,0
14839663,420863,217119,2023-10-23 09:19:04,2023-10-23 10:17:04,2023-10-23 13:14:04,Cycle Count,5,Completed,415,62.3,177,0.919,0,34623226,6939080,21,7,36.66,0
54802398,461837,210830,2023-04-26 05:33:20,2023-04-26 06:41:20,2023-04-26 08:33:20,Pickup,2,Completed,271,0.66,112,0.569,0,48539083,6330850,42,5,7.78,0
52767891,459528,210770,2023-07-12 20:32:33,2023-07-12 21:17:33,2023-07-12 22:34:33,Sort,3,Completed,223,137.25,77,0.775,0,74846795,4944604,28,5,18.13,0
95022722,402023,222099,2023-04-29 07:21:12,2023-04-29 08:42:12,2023-04-29 10:36:12,Pickup,5,Completed,317,105.21,114,0.997,0,91917902,6738314,12,1,10.17,0
79532775,463487,249797,2024-07-24 20:12:50,2024-07-24 22:08:50,2024-07-25 05:07:50,Transfer,1,Completed,165,32.75,419,0.644,1,21124118,9417128,44,7,48.07,0
80364886,478305,227751,2025-07-14 10:25:18,2025-07-14 12:03:18,2025-07-14 12:59:18,Pickup,2,Partial,400,240.5,56,0.389,0,26938231,4082658,25,4,17.59,0
46452172,433576,225896,2025-07-26 07:26:05,2025-07-26 07:43:05,2025-07-26 10:29:05,Dropoff,4,Completed,348,17.91,166,0.994,1,28071668,1732225,29,5,9.64,0
14080997,444499,245938,2023-08-17 08:21:41,2023-08-17 09:17:41,2023-08-17 14:38:41,Cycle Count,3,Completed,252,31.33,321,0.994,0,63761199,8781554,3,1,9.15,0
89806361,497132,246274,2023-12-27 13:13:02,2023-12-27 14:11:02,2023-12-27 19:08:02,Consolidate,3,Partial,98,4.27,297,0.924,0,23383535,6532407,9,1,26.1,1
69289825,475581,225896,2025-01-14 07:02:38,2025-01-14 08:51:38,2025-01-14 12:58:38,Pickup,4,Completed,216,21.09,247,0.399,0,95578249,6946832,11,7,5.8,0
56505226,490633,238978,2025-05-09 04:57:09,2025-05-09 04:59:09,2025-05-09 08:12:09,Cycle Count,2,In Progress,420,18.34,193,0.662,3,92469706,9439271,31,7,19.0,0
71788527,472285,215159,2023-10-15 08:45:58,2023-10-15 09:31:58,2023-10-15 11:53:58,Cycle Count,3,In Progress,281,163.26,142,0.825,0,91254228,1914916,48,1,85.86,0
48411191,464636,245938,2023-12-18 13:39:34,2023-12-18 14:25:34,2023-12-18 22:19:34,Putaway,3,Partial,496,136.36,474,0.919,0,25257688,5137504,26,4,9.02,0
80802915,473737,225896,2026-01-11 09:04:23,2026-01-11 10:14:23,2026-01-11 14:59:23,Sort,2,Completed,307,22.9,285,0.604,0,44223532,3361081,14,5,29.52,0
16095325,453225,237363,2024-12-14 16:58:52,2024-12-14 16:58:52,2024-12-14 17:24:52,Sort,2,Cancelled,393,65.64,26,0.896,0,81823461,9100983,3,2,40.21,0
84970859,425042,241320,2024-09-11 13:48:48,2024-09-11 14:38:48,2024-09-11 15:17:48,Sort,3,Completed,63,30.49,39,0.946,0,28544883,3400940,12,3,101.1,0
87848434,424502,232907,2023-05-10 21:42:40,2023-05-10 22:31:40,2023-05-11 03:11:40,Dropoff,4,Failed,264,15.13,280,0.852,0,64401289,3634391,43,5,4.66,0
54385907,493863,205716,2025-04-05 05:49:14,2025-04-05 05:56:14,2025-04-05 06:26:14,Cycle Count,3,Completed,199,19.87,30,0.656,0,79447898,4514143,14,2,25.24,1
32259937,430610,220452,2026-04-19 11:22:07,2026-04-19 13:14:07,2026-04-19 19:40:07,Cycle Count,3,Failed,321,17.54,386,0.738,0,78772285,3966597,4,2,33.27,0
31812143,441855,216408,2024-06-30 01:16:13,2024-06-30 02:06:13,2024-06-30 06:54:13,Cycle Count,3,Completed,303,114.43,288,0.734,0,14282704,2416223,32,7,2.47,0
97450360,497132,235321,2024-10-21 20:39:18,2024-10-21 22:07:18,2024-10-22 02:42:18,Putaway,2,Completed,112,98.7,275,0.372,0,10808568,8538903,11,1,14.06,0
32169993,411586,212996,2024-05-19 15:31:36,2024-05-19 16:37:36,2024-05-19 17:57:36,Dropoff,4,Completed,378,43.19,80,0.428,0,91234543,9322896,19,3,25.68,0
98439333,493013,210770,2024-11-05 09:31:36,2024-11-05 11:21:36,2024-11-05 12:35:36,Replenish,5,Completed,330,111.04,74,0.422,0,75616131,5487320,17,5,13.54,0
17958944,490633,240291,2026-02-22 13:16:21,2026-02-22 14:22:21,2026-02-22 14:54:21,Cycle Count,4,In Progress,64,134.51,32,0.553,1,20962431,1299963,35,1,23.26,1
51687651,493863,203407,2026-02-21 20:23:28,2026-02-21 22:10:28,2026-02-22 01:36:28,Sort,5,Completed,389,33.63,206,0.927,1,13187265,9494668,38,5,18.76,0
66114102,482635,227057,2023-10-21 08:33:42,2023-10-21 08:39:42,2023-10-21 11:55:42,Dropoff,3,In Progress,197,52.27,196,0.312,0,60353581,9558813,37,7,11.01,0
25114307,478305,205969,2023-11-08 05:38:19,2023-11-08 07:02:19,2023-11-08 12:06:19,Pickup,1,Completed,415,6.75,304,0.391,0,21738063,7959333,17,5,9.79,1
16086999,474653,235659,2023-02-19 01:01:18,2023-02-19 01:01:18,2023-02-19 03:30:18,Transfer,5,Completed,418,10.95,149,0.924,0,43592552,8385103,3,1,19.21,0
86439588,493013,210830,2025-01-06 21:12:45,2025-01-06 21:51:45,2025-01-06 22:00:45,Transfer,5,Completed,210,64.96,9,0.809,1,41048382,7147083,10,2,7.82,0
82527141,467263,205969,2024-11-07 07:54:16,2024-11-07 08:37:16,2024-11-07 13:44:16,Dropoff,2,Cancelled,370,192.16,307,0.816,0,10989797,8253067,24,3,47.11,0
72688102,474241,219630,2025-09-23 11:18:47,2025-09-23 11:49:47,2025-09-23 17:28:47,Sort,4,Completed,248,53.27,339,0.874,0,44687836,3554606,43,7,27.43,0
28372667,407078,216408,2025-08-31 03:34:02,2025-08-31 03:59:02,2025-08-31 08:25:02,Transfer,4,Completed,319,17.73,266,0.998,0,22094047,7872313,8,1,30.98,0
72067794,433576,216408,2024-01-31 23:15:09,2024-02-01 00:37:09,2024-02-01 04:44:09,Dropoff,5,Cancelled,155,74.5,247,0.532,0,53068492,5913386,23,4,3.52,0
67900183,493863,208994,2025-05-10 17:13:55,2025-05-10 17:40:55,2025-05-10 22:16:55,Consolidate,4,Partial,484,175.58,276,0.527,2,63887538,3104002,23,2,37.79,0
57655894,413972,211550,2024-11-25 09:53:11,2024-11-25 10:28:11,2024-11-25 11:43:11,Dropoff,3,Completed,409,156.09,75,0.846,1,29762893,4723505,15,1,34.9,0
38940504,493863,241320,2023-11-21 20:39:58,2023-11-21 21:01:58,2023-11-22 03:48:58,Pickup,2,Completed,485,173.07,407,0.362,0,23042269,3099605,48,4,40.82,0
17795219,497132,237363,2025-04-11 12:48:49,2025-04-11 14:39:49,2025-04-11 22:28:49,Cycle Count,4,Completed,391,29.47,469,0.557,0,95185426,3450215,15,5,26.59,0
55644464,409522,221982,2026-04-13 22:28:39,2026-04-13 23:00:39,2026-04-13 23:31:39,Replenish,3,Completed,124,131.2,31,0.859,1,84822817,2888442,28,5,16.34,1
21965660,478305,240291,2026-04-07 00:37:25,2026-04-07 01:13:25,2026-04-07 05:44:25,Sort,4,Completed,325,126.8,271,0.689,0,21062227,2064463,42,5,12.62,1
46005641,470458,24069,2023-11-13 06:20:52,2023-11-13 07:13:52,2023-11-13 07:36:52,Cycle Count,2,Failed,445,18.53,23,0.776,0,92409703,5196446,35,6,7.64,0
82396242,425202,238978,2023-06-27 13:47:00,2023-06-27 14:53:00,2023-06-27 22:47:00,Cycle Count,3,Completed,302,23.86,474,0.709,0,82780223,3248520,28,2,26.0,0
96820302,425202,235321,2024-09-10 21:52:21,2024-09-10 22:52:21,2024-09-10 23:56:21,Sort,3,Completed,236,3.1,64,0.656,0,68266279,7208812,24,1,51.53,0
63214966,489925,222099,2023-08-26 21:57:13,2023-08-26 23:13:13,2023-08-27 01:00:13,Dropoff,3,Completed,353,96.6,107,0.594,0,65650443,6305093,35,3,6.13,0
37679505,449141,240291,2023-03-16 04:26:04,2023-03-16 06:16:04,2023-03-16 06:34:04,Cycle Count,4,Completed,236,47.17,18,0.557,0,68113608,3987248,26,1,2.99,0
58245165,489133,205980,2025-03-26 02:31:52,2025-03-26 03:59:52,2025-03-26 05:55:52,Replenish,1,Cancelled,17,200.74,116,0.896,1,13722494,8697281,41,7,61.89,0
82524615,434124,245938,2023-03-27 05:34:48,2023-03-27 07:06:48,2023-03-27 10:42:48,Consolidate,2,Completed,39,11.58,216,0.823,2,37942458,7733245,5,1,0.45,0
71855799,467263,210830,2025-04-16 06:59:41,2025-04-16 07:23:41,2025-04-16 15:11:41,Replenish,5,Completed,426,6.72,468,0.848,0,69799876,3674622,44,1,3.64,0
68907554,417035,220452,2026-03-09 15:13:24,2026-03-09 16:59:24,2026-03-09 19:35:24,Transfer,4,Completed,298,265.91,156,0.84,0,16962551,2791655,3,7,11.61,0
67045629,405424,235198,2026-02-11 09:00:14,2026-02-11 10:09:14,2026-02-11 12:38:14,Dropoff,4,Completed,147,72.51,149,0.409,2,97903526,9984675,28,5,0.59,0
98416300,463487,242742,2026-04-26 11:25:24,2026-04-26 12:31:24,2026-04-26 12:49:24,Replenish,3,Completed,144,267.68,18,0.632,0,26218891,4400925,29,1,29.66,1
84752913,485327,216408,2024-06-06 06:35:47,2024-06-06 08:06:47,2024-06-06 13:51:47,Cycle Count,5,Completed,300,160.14,345,0.359,1,84605567,3519905,17,4,0.29,0
85449422,425042,207246,2025-05-11 19:13:06,2025-05-11 19:26:06,2025-05-12 01:50:06,Cycle Count,4,Completed,38,114.35,384,0.344,0,91215231,1728657,17,4,37.88,0
67120209,446378,227057,2026-04-22 09:16:23,2026-04-22 09:38:23,2026-04-22 15:53:23,Sort,4,Failed,63,62.75,375,0.834,0,39272491,3820469,49,1,24.67,1
23705411,458441,225644,2025-06-22 05:14:07,2025-06-22 05:43:07,2025-06-22 06:30:07,Replenish,4,Completed,424,22.48,47,0.673,0,69593762,4972617,4,4,12.65,0
98077548,472285,206925,2023-07-30 12:48:15,2023-07-30 13:49:15,2023-07-30 15:57:15,Pickup,3,In Progress,302,89.2,128,0.595,0,55252691,9606070,9,5,52.89,0
85525407,467263,242832,2023-01-24 03:40:51,2023-01-24 04:15:51,2023-01-24 12:08:51,Pickup,4,Completed,14,14.73,473,0.953,0,28188111,8891901,33,4,7.35,0
91530875,474583,235198,2024-11-14 08:05:49,2024-11-14 08:25:49,2024-11-14 13:53:49,Replenish,3,Completed,116,165.57,328,0.847,1,91669114,8894196,28,7,50.48,0
90050460,427382,219630,2026-04-28 16:17:45,2026-04-28 17:22:45,2026-04-28 17:36:45,Replenish,3,Completed,344,24.06,14,0.49,0,26931968,9709492,7,6,15.82,1
72850072,480494,240291,2025-08-30 23:25:29,2025-08-31 01:15:29,2025-08-31 01:27:29,Pickup,4,Completed,90,694.56,12,0.748,0,45456287,6269009,40,3,44.16,0
31793663,441855,241320,2024-12-25 16:02:08,2024-12-25 17:16:08,2024-12-25 21:08:08,Pickup,3,Completed,15,7.56,232,0.591,0,51834032,7559853,2,4,14.69,1
99447484,402023,217119,2023-12-31 17:33:20,2023-12-31 18:47:20,2024-01-01 00:37:20,Replenish,2,Completed,4,31.61,350,0.98,0,93096639,4043674,21,1,2.42,0
12750098,474653,209263,2025-08-30 17:56:13,2025-08-30 18:09:13,2025-08-30 23:12:13,Pickup,4,Completed,140,172.77,303,0.364,0,46523390,6609604,45,2,41.9,0
60228360,409522,216408,2023-11-11 01:18:50,2023-11-11 02:00:50,2023-11-11 03:06:50,Dropoff,2,Partial,356,31.02,66,0.472,0,90099374,3356962,15,5,28.15,0
45933777,496002,205969,2025-06-27 08:27:20,2025-06-27 09:53:20,2025-06-27 14:45:20,Replenish,4,Cancelled,472,16.34,292,0.724,0,57432729,6966077,19,1,25.46,1
58427345,434763,208994,2026-03-25 17:19:50,2026-03-25 17:22:50,2026-03-26 00:26:50,Dropoff,3,Completed,326,26.36,424,0.325,0,79517246,1803407,18,1,110.71,1
17754196,404891,210770,2023-04-11 10:18:03,2023-04-11 10:39:03,2023-04-11 18:04:03,Pickup,2,Completed,144,69.1,445,0.303,0,64231024,8767668,31,2,2.88,0
90350272,471986,217119,2024-03-30 01:14:44,2024-03-30 02:36:44,2024-03-30 02:52:44,Consolidate,4,Completed,68,121.59,16,0.887,0,55561502,6010828,28,1,23.22,0
62720678,425042,249797,2023-04-08 06:53:44,2023-04-08 07:29:44,2023-04-08 13:45:44,Transfer,2,Cancelled,150,67.08,376,0.656,0,85996483,2521265,22,6,26.46,0
83969647,413972,210770,2023-02-18 04:13:10,2023-02-18 05:45:10,2023-02-18 08:42:10,Cycle Count,4,Completed,118,1.88,177,0.377,2,41768030,1191034,14,5,32.65,1
41639519,403798,206536,2026-01-09 20:55:31,2026-01-09 22:24:31,2026-01-10 03:55:31,Cycle Count,2,Partial,195,1.55,331,0.63,0,54358466,1798736,14,2,1.67,0
52394284,490269,92142,2024-08-07 01:15:22,2024-08-07 02:07:22,2024-08-07 02:29:22,Pickup,2,Completed,254,33.94,22,0.676,0,27362892,2704855,49,6,19.68,0
45456912,446378,227751,2024-02-03 12:44:07,2024-02-03 13:20:07,2024-02-03 14:06:07,Sort,3,Partial,324,103.36,46,0.46,0,75534319,7722635,46,4,43.8,0
33072228,493863,247949,2026-01-28 09:56:07,2026-01-28 09:58:07,2026-01-28 10:14:07,Pickup,4,Completed,478,127.75,16,0.673,0,61242942,7632197,16,4,45.06,1
45439259,443665,208059,2025-02-23 03:03:57,2025-02-23 03:34:57,2025-02-23 08:30:57,Sort,3,Failed,88,151.76,296,0.97,0,63651132,4694955,22,5,0.94,0
70921706,475581,222099,2024-08-08 06:47:46,2024-08-08 07:37:46,2024-08-08 15:02:46,Sort,4,Completed,368,150.99,445,0.758,0,40062315,5070999,26,5,63.28,0
60773134,461837,235198,2023-11-11 18:46:21,2023-11-11 19:50:21,2023-11-12 01:49:21,Cycle Count,3,Completed,203,18.7,359,0.501,1,60427072,7848644,25,1,53.69,0
92549116,405699,249237,2024-12-05 21:54:01,2024-12-05 22:30:01,2024-12-06 03:45:01,Pickup,3,Completed,33,13.02,315,0.366,0,59476479,2613146,45,1,40.99,0
33378418,463487,235321,2024-04-27 15:08:27,2024-04-27 16:38:27,2024-04-27 17:23:27,Sort,4,Completed,356,13.67,45,0.918,0,48310842,9870625,45,3,52.4,0
98252314,404891,205969,2023-08-22 14:35:14,2023-08-22 15:26:14,2023-08-22 16:14:14,Pickup,1,Partial,467,9.17,48,0.891,4,84298465,9879286,44,3,4.81,0
21270350,430610,208059,2023-07-08 13:22:06,2023-07-08 13:48:06,2023-07-08 19:29:06,Sort,3,Completed,53,18.87,341,0.718,1,84135118,3742797,28,6,16.63,0
44436333,458126,237363,2023-11-14 03:53:18,2023-11-14 03:56:18,2023-11-14 11:24:18,Dropoff,4,Completed,435,22.89,448,0.383,0,52853370,9286850,38,4,48.63,0
29805562,408999,210830,2025-05-23 21:56:58,2025-05-23 23:52:58,2025-05-24 00:19:58,Replenish,3,In Progress,175,283.84,27,0.562,0,96738900,6545591,39,3,6.23,0
51463005,404891,217505,2024-07-26 06:09:34,2024-07-26 06:30:34,2024-07-26 07:12:34,Consolidate,5,Completed,61,143.85,42,0.375,2,90352740,3747090,15,5,58.53,0
80582923,417867,208059,2023-06-02 02:15:20,2023-06-02 02:15:20,2023-06-02 04:31:20,Transfer,4,Completed,198,31.54,136,0.825,1,55430789,1846408,7,1,5.45,1
13532191,482635,227751,2024-01-24 15:13:11,2024-01-24 16:54:11,2024-01-24 21:15:11,Dropoff,3,Completed,360,40.0,261,0.663,0,21739545,2004879,5,7,2.27,0
47892899,429174,225896,2023-11-26 19:55:35,2023-11-26 20:32:35,2023-11-26 23:46:35,Pickup,3,In Progress,108,107.73,194,0.553,0,84823558,4823860,28,5,4.28,1
75111805,493013,242742,2025-11-02 11:11:26,2025-11-02 12:34:26,2025-11-02 19:48:26,Pickup,2,Completed,441,85.64,434,0.936,0,40660001,1582416,26,1,5.89,0
63350907,474653,227751,2024-12-09 05:37:22,2024-12-09 07:11:22,2024-12-09 09:43:22,Replenish,2,Completed,346,22.59,152,0.927,0,32042173,2589146,32,2,19.82,0
15391275,469113,205716,2024-10-28 06:56:46,2024-10-28 07:21:46,2024-10-28 09:58:46,Pickup,3,Failed,222,202.7,157,0.525,0,94817384,9595381,21,1,36.84,0
33626153,448885,249797,2024-06-23 14:33:32,2024-06-23 15:42:32,2024-06-23 17:19:32,Sort,4,Completed,133,48.21,97,0.641,1,88196944,1477571,12,5,7.73,0
88710663,478305,207246,2023-07-16 00:07:11,2023-07-16 00:40:11,2023-07-16 03:39:11,Pickup,4,Failed,93,86.75,179,0.826,0,64656346,8905373,33,6,3.93,0
30555194,430610,238978,2025-08-27 11:34:20,2025-08-27 12:16:20,2025-08-27 13:14:20,Replenish,4,Completed,311,44.53,58,0.588,0,63109867,2501299,17,4,18.26,0
99982654,493863,249797,2024-05-23 16:13:12,2024-05-23 16:41:12,2024-05-23 19:51:12,Dropoff,4,Completed,177,48.63,190,0.706,0,31529981,2712018,34,2,17.23,1
47139675,486697,208059,2024-07-31 13:38:04,2024-07-31 14:54:04,2024-07-31 20:20:04,Transfer,3,Completed,229,18.55,326,0.797,0,43960068,7565546,44,7,79.31,0
84718177,412330,235321,2025-11-29 16:29:25,2025-11-29 18:01:25,2025-11-29 21:46:25,Replenish,3,Completed,411,126.35,225,0.834,0,79821873,8943151,8,6,32.96,1
17577192,434124,208994,2024-12-06 09:50:23,2024-12-06 11:44:23,2024-12-06 13:01:23,Sort,4,Completed,158,160.96,77,0.538,0,18077099,4973194,45,3,49.32,0
37594220,405699,237363,2024-06-08 01:38:02,2024-06-08 02:32:02,2024-06-08 06:42:02,Replenish,2,Completed,158,2.04,250,0.953,0,73125294,4451764,27,7,2.54,0
83260681,490269,216408,2023-10-16 14:43:12,2023-10-16 15:13:12,2023-10-16 17:02:12,Sort,4,Completed,298,62.08,109,0.349,0,15396958,2405720,12,1,20.53,0
12940689,463487,227057,2024-02-21 18:03:43,2024-02-21 19:52:43,2024-02-22 03:39:43,Pickup,2,Partial,104,41.58,467,0.573,0,74578888,2282535,42,1,15.97,0
40883637,432796,221982,2026-04-04 02:16:31,2026-04-04 02:42:31,2026-04-04 07:14:31,Dropoff,5,Completed,413,91.65,272,0.694,0,66385484,2283342,11,3,1.61,0
64412866,449141,247949,2025-07-18 21:41:59,2025-07-18 22:14:59,2025-07-19 03:00:59,Replenish,1,Cancelled,248,297.33,286,0.351,0,55251874,9042873,41,4,13.46,0
34610047,427382,242832,2026-02-21 08:35:57,2026-02-21 08:41:57,2026-02-21 15:26:57,Pickup,4,Failed,450,102.82,405,0.348,0,93251616,1981505,18,6,58.28,0
63884433,445145,222099,2025-08-19 06:59:53,2025-08-19 08:44:53,2025-08-19 10:44:53,Dropoff,4,Completed,100,117.44,120,0.788,0,21273381,9008069,6,1,6.55,0
81789314,448716,206536,2023-04-25 14:45:02,2023-04-25 15:55:02,2023-04-25 22:31:02,Dropoff,3,Cancelled,382,12.72,396,0.377,0,48179769,9700238,28,6,15.49,1
66286716,474653,235659,2023-01-28 04:12:13,2023-01-28 04:28:13,2023-01-28 05:05:13,Replenish,4,Completed,276,90.02,37,0.824,0,91436655,6021940,43,2,4.77,0
78414937,493013,217505,2025-06-02 02:58:26,2025-06-02 02:59:26,2025-06-02 03:27:26,Pickup,1,Completed,95,26.07,28,0.311,1,77158081,2768596,49,2,5.39,0
41490170,481169,216408,2025-06-27 21:05:05,2025-06-27 22:51:05,2025-06-28 01:14:05,Putaway,2,Completed,28,232.2,143,0.622,0,40707031,7548340,47,3,9.04,0
52144619,429174,214068,2025-04-24 13:19:45,2025-04-24 13:49:45,2025-04-24 14:06:45,Dropoff,3,In Progress,73,91.61,17,0.671,0,67393737,6597643,25,7,11.37,0
